"State_Name","Constituency_No","Constituency_Name","Year","Assembly_No","volatility"
"Andhra_Pradesh",50,"ANAPARTHI",1972,5,29.325
"Andhra_Pradesh",50,"ANAPARTHY",1983,7,67.09
"Andhra_Pradesh",50,"ANAPARTHY",1985,8,66.72
"Andhra_Pradesh",50,"ANAPARTHY",1989,9,9.195
"Andhra_Pradesh",50,"ANAPARTHY",1994,10,8.145
"Andhra_Pradesh",50,"ANAPARTHY",1999,11,3.765
"Andhra_Pradesh",50,"ANAPARTHY",2004,12,18.05
"Andhra_Pradesh",50,"RAJAHMUNDRY CITY",2019,15,63.88
"Andhra_Pradesh",51,"RAJAMUNDRY RURAL",2019,15,24.86
"Andhra_Pradesh",51,"RAMACHANDRAPURAM",1983,7,53.48
"Andhra_Pradesh",51,"RAMACHANDRAPURAM",1985,8,66.395
"Andhra_Pradesh",51,"RAMACHANDRAPURAM",1989,9,27.515
"Andhra_Pradesh",51,"RAMACHANDRAPURAM",1994,10,35.04
"Andhra_Pradesh",51,"RAMACHANDRAPURAM",1999,11,14.72
"Andhra_Pradesh",51,"RAMACHANDRAPURAM",2004,12,27.095
"Andhra_Pradesh",52,"ALAMURU",1983,7,97.32
"Andhra_Pradesh",52,"ALAMURU",1985,8,64.66
"Andhra_Pradesh",52,"ALAMURU",1989,9,12.415
"Andhra_Pradesh",52,"ALAMURU",1994,10,22.365
"Andhra_Pradesh",52,"ALAMURU",1999,11,13.07
"Andhra_Pradesh",52,"ALAMURU",2004,12,11.24
"Andhra_Pradesh",52,"JAGGAMPETA",2019,15,8.465
"Andhra_Pradesh",52,"PAMARRU",1972,5,16.5
"Andhra_Pradesh",53,"CHEYYERU",1972,5,19.235
"Andhra_Pradesh",53,"MUMMIDIVARAM",1983,7,85.845
"Andhra_Pradesh",53,"MUMMIDIVARAM",1985,8,63.805
"Andhra_Pradesh",53,"MUMMIDIVARAM",1989,9,33.255
"Andhra_Pradesh",53,"MUMMIDIVARAM",1998,10,16.145
"Andhra_Pradesh",53,"MUMMIDIVARAM",1999,11,6.395
"Andhra_Pradesh",53,"MUMMIDIVARAM",2004,12,17.02
"Andhra_Pradesh",53,"RAMPACHODAVARAM",2019,15,12.64
"Andhra_Pradesh",54,"ALLAVARAM",1972,5,55.71
"Andhra_Pradesh",54,"ALLAVARAM",1983,7,40.925
"Andhra_Pradesh",54,"ALLAVARAM",1985,8,49.91
"Andhra_Pradesh",54,"ALLAVARAM",1989,9,14.505
"Andhra_Pradesh",54,"ALLAVARAM",1994,10,17.125
"Andhra_Pradesh",54,"ALLAVARAM",1999,11,39.205
"Andhra_Pradesh",54,"ALLAVARAM",2004,12,55.225
"Andhra_Pradesh",54,"KOVVUR",2019,15,18.32
"Andhra_Pradesh",55,"AMALAPURAM",1972,5,13.89
"Andhra_Pradesh",55,"AMALAPURAM",1978,6,68.14
"Andhra_Pradesh",55,"AMALAPURAM",1983,7,67.23
"Andhra_Pradesh",55,"AMALAPURAM",1985,8,54.065
"Andhra_Pradesh",55,"AMALAPURAM",1989,9,3.245
"Andhra_Pradesh",55,"AMALAPURAM",1994,10,14.095
"Andhra_Pradesh",55,"AMALAPURAM",1999,11,4.995
"Andhra_Pradesh",55,"AMALAPURAM",2004,12,41.09
"Andhra_Pradesh",55,"NIDADAVOLE",2019,15,17.03
"Andhra_Pradesh",56,"ACHANTA",2019,15,13.17
"Andhra_Pradesh",56,"KOTHAPETA",1972,5,6.13
"Andhra_Pradesh",56,"KOTHAPETA",1978,6,60.135
"Andhra_Pradesh",56,"KOTHAPETA",1983,7,72.22
"Andhra_Pradesh",56,"KOTHAPETA",1985,8,38.975
"Andhra_Pradesh",56,"KOTHAPETA",1989,9,38.14
"Andhra_Pradesh",56,"KOTHAPETA",1994,10,16.085
"Andhra_Pradesh",56,"KOTHAPETA",1999,11,37.005
"Andhra_Pradesh",56,"KOTHAPETA",2004,12,37
"Andhra_Pradesh",57,"NAGARAM",1972,5,47.715
"Andhra_Pradesh",57,"NAGARAM",1978,6,84.01
"Andhra_Pradesh",57,"NAGARAM",1983,7,84.02
"Andhra_Pradesh",57,"NAGARAM",1985,8,66.475
"Andhra_Pradesh",57,"NAGARAM",1989,9,20.82
"Andhra_Pradesh",57,"NAGARAM",1996,10,37.29
"Andhra_Pradesh",57,"NAGARAM",1999,11,73.255
"Andhra_Pradesh",57,"NAGARAM",2004,12,39.76
"Andhra_Pradesh",57,"PALACOLE",2019,15,29.7
"Andhra_Pradesh",58,"NARASAPURAM",2019,15,38.775
"Andhra_Pradesh",58,"RAZOLE",1972,5,16.765
"Andhra_Pradesh",58,"RAZOLE",1978,6,55.745
"Andhra_Pradesh",58,"RAZOLE",1983,7,67.22
"Andhra_Pradesh",58,"RAZOLE",1985,8,64.215
"Andhra_Pradesh",58,"RAZOLE",1989,9,17.515
"Andhra_Pradesh",58,"RAZOLE",1994,10,8.055
"Andhra_Pradesh",58,"RAZOLE",1999,11,7.755
"Andhra_Pradesh",58,"RAZOLE",2004,12,13.835
"Andhra_Pradesh",59,"BHIMAVARAM",2019,15,33.27
"Andhra_Pradesh",59,"NARASAPUR",1981,6,59.505
"Andhra_Pradesh",59,"NARASAPUR",1983,7,67.34
"Andhra_Pradesh",59,"NARASAPUR",1985,8,75.12
"Andhra_Pradesh",59,"NARASAPUR",1989,9,13.09
"Andhra_Pradesh",59,"NARASAPUR",1999,11,11.945
"Andhra_Pradesh",59,"NARASAPUR",2004,12,17.25
"Andhra_Pradesh",60,"PALACOLE",1972,5,55.48
"Andhra_Pradesh",60,"PALACOLE",1978,6,70.81
"Andhra_Pradesh",60,"PALACOLE",1983,7,66.29
"Andhra_Pradesh",60,"PALACOLE",1985,8,70.995
"Andhra_Pradesh",60,"PALACOLE",1994,10,7.925
"Andhra_Pradesh",60,"PALACOLE",1999,11,5.175
"Andhra_Pradesh",60,"PALACOLE",2004,12,16.82
"Andhra_Pradesh",60,"UNDI",2019,15,16.375
"Andhra_Pradesh",61,"ACHANTA",1972,5,8.785
"Andhra_Pradesh",61,"ACHANTA",1978,6,54.375
"Andhra_Pradesh",61,"ACHANTA",1983,7,73.415
"Andhra_Pradesh",61,"ACHANTA",1985,8,57.97
"Andhra_Pradesh",61,"ACHANTA",1989,9,18.49
"Andhra_Pradesh",61,"ACHANTA",1994,10,11.56
"Andhra_Pradesh",61,"ACHANTA",1999,11,59.465
"Andhra_Pradesh",61,"ACHANTA",2004,12,16.12
"Andhra_Pradesh",61,"TANUKU",2019,15,19.31
"Andhra_Pradesh",62,"BHIMAVARAM",1972,5,10.38
"Andhra_Pradesh",62,"BHIMAVARAM",1978,6,83.67
"Andhra_Pradesh",62,"BHIMAVARAM",1983,7,83.665
"Andhra_Pradesh",62,"BHIMAVARAM",1985,8,72.865
"Andhra_Pradesh",62,"BHIMAVARAM",1989,9,21.905
"Andhra_Pradesh",62,"BHIMAVARAM",1995,10,5.635
"Andhra_Pradesh",62,"BHIMAVARAM",1999,11,11.955
"Andhra_Pradesh",62,"BHIMAVARAM",2004,12,19.91
"Andhra_Pradesh",62,"TADEPALLIGUDEM",2019,15,59.195
"Andhra_Pradesh",63,"UNDI",1972,5,52.645
"Andhra_Pradesh",63,"UNDI",1978,6,69.885
"Andhra_Pradesh",63,"UNDI",1983,7,71.61
"Andhra_Pradesh",63,"UNDI",1985,8,72.31
"Andhra_Pradesh",63,"UNDI",1989,9,16.12
"Andhra_Pradesh",63,"UNDI",1994,10,3.39
"Andhra_Pradesh",63,"UNDI",1999,11,23.805
"Andhra_Pradesh",63,"UNDI",2004,12,29.085
"Andhra_Pradesh",63,"UNGUTURU",2019,15,17.73
"Andhra_Pradesh",64,"DENDULURU",2019,15,13.125
"Andhra_Pradesh",64,"PENUGONDA",1972,5,15.9
"Andhra_Pradesh",64,"PENUGONDA",1978,6,61.72
"Andhra_Pradesh",64,"PENUGONDA",1983,7,79.54
"Andhra_Pradesh",64,"PENUGONDA",1985,8,70.11
"Andhra_Pradesh",64,"PENUGONDA",1989,9,72.14
"Andhra_Pradesh",64,"PENUGONDA",1994,10,13.11
"Andhra_Pradesh",64,"PENUGONDA",1999,11,64.64
"Andhra_Pradesh",64,"PENUGONDA",2004,12,39.28
"Andhra_Pradesh",65,"ELURU",2019,15,16.935
"Andhra_Pradesh",65,"TANUKU",1978,6,71.225
"Andhra_Pradesh",65,"TANUKU",1983,7,93.28
"Andhra_Pradesh",65,"TANUKU",1985,8,90.05
"Andhra_Pradesh",65,"TANUKU",1989,9,15.295
"Andhra_Pradesh",65,"TANUKU",1994,10,9.27
"Andhra_Pradesh",65,"TANUKU",1999,11,8.62
"Andhra_Pradesh",65,"TANUKU",2004,12,13.945
"Andhra_Pradesh",66,"ATTILI",1972,5,28.02
"Andhra_Pradesh",66,"ATTILI",1978,6,70.155
"Andhra_Pradesh",66,"ATTILI",1983,7,70.695
"Andhra_Pradesh",66,"ATTILI",1985,8,67.975
"Andhra_Pradesh",66,"ATTILI",1989,9,17.365
"Andhra_Pradesh",66,"ATTILI",1998,10,25.465
"Andhra_Pradesh",66,"ATTILI",1999,11,12.92
"Andhra_Pradesh",66,"ATTILI",2004,12,15.76
"Andhra_Pradesh",66,"GOPALAPURAM",2019,15,16.025
"Andhra_Pradesh",67,"POLAVARAM",2019,15,22.11
"Andhra_Pradesh",67,"TADEPALLIGUDEM",1978,6,61.13
"Andhra_Pradesh",67,"TADEPALLIGUDEM",1983,7,74.795
"Andhra_Pradesh",67,"TADEPALLIGUDEM",1987,8,76.115
"Andhra_Pradesh",67,"TADEPALLIGUDEM",1989,9,1.225
"Andhra_Pradesh",67,"TADEPALLIGUDEM",1994,10,4.44
"Andhra_Pradesh",67,"TADEPALLIGUDEM",1999,11,2.89
"Andhra_Pradesh",67,"TADEPALLIGUDEM",2004,12,15.98
"Andhra_Pradesh",68,"CHINTALAPUDI",2019,15,16.825
"Andhra_Pradesh",68,"UNGUTUR",1972,5,23.315
"Andhra_Pradesh",68,"UNGUTUR",1978,6,44.9
"Andhra_Pradesh",68,"UNGUTUR",1983,7,83.995
"Andhra_Pradesh",68,"UNGUTUR",1985,8,66.67
"Andhra_Pradesh",68,"UNGUTUR",1989,9,26.2
"Andhra_Pradesh",68,"UNGUTUR",1994,10,17.035
"Andhra_Pradesh",68,"UNGUTUR",1999,11,8.125
"Andhra_Pradesh",68,"UNGUTUR",2004,12,9.66
"Andhra_Pradesh",69,"DENDULUR",1972,5,24.12
"Andhra_Pradesh",69,"DENDULUR",1978,6,48.04
"Andhra_Pradesh",69,"DENDULUR",1983,7,93.505
"Andhra_Pradesh",69,"DENDULUR",1985,8,69.04
"Andhra_Pradesh",69,"DENDULUR",1991,9,15.01
"Andhra_Pradesh",69,"DENDULUR",1994,10,17.085
"Andhra_Pradesh",69,"DENDULUR",1999,11,10.87
"Andhra_Pradesh",69,"DENDULUR",2004,12,10.71
"Andhra_Pradesh",69,"TIRUVURU",2019,15,5.585
"Andhra_Pradesh",70,"ELURU",1972,5,33.02
"Andhra_Pradesh",70,"ELURU",1978,6,76.665
"Andhra_Pradesh",70,"ELURU",1983,7,84.925
"Andhra_Pradesh",70,"ELURU",1985,8,79.83
"Andhra_Pradesh",70,"ELURU",1989,9,15.35
"Andhra_Pradesh",70,"ELURU",1994,10,9.965
"Andhra_Pradesh",70,"ELURU",1999,11,7.025
"Andhra_Pradesh",70,"ELURU",2004,12,20.18
"Andhra_Pradesh",70,"NUZVID",2019,15,4.825
"Andhra_Pradesh",71,"GANNAVARAM",2019,15,6.325
"Andhra_Pradesh",71,"GOPALAPURAM",1972,5,50.035
"Andhra_Pradesh",71,"GOPALPURAM",1978,6,80.825
"Andhra_Pradesh",71,"GOPALPURAM",1983,7,80.835
"Andhra_Pradesh",71,"GOPALPURAM",1985,8,78.205
"Andhra_Pradesh",71,"GOPALPURAM",1989,9,46.155
"Andhra_Pradesh",71,"GOPALPURAM",1994,10,34.81
"Andhra_Pradesh",71,"GOPALPURAM",1999,11,25.385
"Andhra_Pradesh",71,"GOPALPURAM",2004,12,5.335
"Andhra_Pradesh",72,"GUDIVADA",2019,15,4.855
"Andhra_Pradesh",72,"KOVVUR",1978,6,86.265
"Andhra_Pradesh",72,"KOVVUR",1983,7,82.89
"Andhra_Pradesh",72,"KOVVUR",1985,8,85.275
"Andhra_Pradesh",72,"KOVVUR",1989,9,14.925
"Andhra_Pradesh",72,"KOVVUR",1994,10,4.77
"Andhra_Pradesh",72,"KOVVUR",1999,11,11.405
"Andhra_Pradesh",72,"KOVVUR",2004,12,4.55
"Andhra_Pradesh",73,"KAIKALUR",2019,15,97.015
"Andhra_Pradesh",73,"POLAVARAM",1972,5,32.2
"Andhra_Pradesh",73,"POLAVARAM",1978,6,85.11
"Andhra_Pradesh",73,"POLAVARAM",1983,7,79.27
"Andhra_Pradesh",73,"POLAVARAM",1989,9,50.655
"Andhra_Pradesh",73,"POLAVARAM",1994,10,19.99
"Andhra_Pradesh",73,"POLAVARAM",1999,11,19.195
"Andhra_Pradesh",73,"POLAVARAM",2004,12,12.395
"Andhra_Pradesh",74,"CHINTALAPUDI",1972,5,29.94
"Andhra_Pradesh",74,"CHINTALAPUDI",1978,6,73.55
"Andhra_Pradesh",74,"CHINTALAPUDI",1983,7,74.075
"Andhra_Pradesh",74,"CHINTALAPUDI",1985,8,75.985
"Andhra_Pradesh",74,"CHINTALAPUDI",1989,9,3.17
"Andhra_Pradesh",74,"CHINTALAPUDI",1994,10,2.69
"Andhra_Pradesh",74,"CHINTALAPUDI",1999,11,11.335
"Andhra_Pradesh",74,"CHINTALAPUDI",2004,12,17.295
"Andhra_Pradesh",74,"PEDANA",2019,15,18.885
"Andhra_Pradesh",75,"JAGGAYYAPET",1972,5,32.41
"Andhra_Pradesh",75,"JAGGAYYAPET",1978,6,74.52
"Andhra_Pradesh",75,"JAGGAYYAPET",1983,7,74.52
"Andhra_Pradesh",75,"JAGGAYYAPET",1985,8,66.595
"Andhra_Pradesh",75,"JAGGAYYAPET",1989,9,3.16
"Andhra_Pradesh",75,"JAGGAYYAPET",1994,10,9.69
"Andhra_Pradesh",75,"JAGGAYYAPET",1999,11,15.345
"Andhra_Pradesh",75,"JAGGAYYAPET",2004,12,3.67
"Andhra_Pradesh",75,"MACHILIPATNAM",2019,15,15.7
"Andhra_Pradesh",76,"AVANIGADDA",2019,15,24.115
"Andhra_Pradesh",76,"NANDIGAMA",1972,5,46.94
"Andhra_Pradesh",76,"NANDIGAMA",1978,6,73.23
"Andhra_Pradesh",76,"NANDIGAMA",1983,7,65.87
"Andhra_Pradesh",76,"NANDIGAMA",1985,8,62.32
"Andhra_Pradesh",76,"NANDIGAMA",1989,9,2.4
"Andhra_Pradesh",76,"NANDIGAMA",1994,10,6.86
"Andhra_Pradesh",76,"NANDIGAMA",1999,11,8.785
"Andhra_Pradesh",76,"NANDIGAMA",2004,12,11.355
"Andhra_Pradesh",77,"PAMARRU",2019,15,14.885
"Andhra_Pradesh",77,"VIJAYAWADA EAST",1972,5,16.01
"Andhra_Pradesh",77,"VIJAYAWADA WEST",1983,7,71.41
"Andhra_Pradesh",77,"VIJAYAWADA WEST",1985,8,30.58
"Andhra_Pradesh",77,"VIJAYAWADA WEST",1989,9,15.335
"Andhra_Pradesh",77,"VIJAYAWADA WEST",1994,10,20.055
"Andhra_Pradesh",77,"VIJAYAWADA WEST",1999,11,43.49
"Andhra_Pradesh",77,"VIJAYAWADA WEST",2004,12,47.82
"Andhra_Pradesh",78,"PENAMALURU",2019,15,15.53
"Andhra_Pradesh",78,"VIJAYAWADA EAST",1983,7,84.56
"Andhra_Pradesh",78,"VIJAYAWADA EAST",1985,8,68.74
"Andhra_Pradesh",78,"VIJAYAWADA EAST",1989,9,10.635
"Andhra_Pradesh",78,"VIJAYAWADA EAST",1994,10,32.975
"Andhra_Pradesh",78,"VIJAYAWADA EAST",1999,11,50.815
"Andhra_Pradesh",78,"VIJAYAWADA EAST",2004,12,20.89
"Andhra_Pradesh",78,"VIJAYAWADA WEST",1972,5,54.05
"Andhra_Pradesh",79,"KANKIPADU",1972,5,53.02
"Andhra_Pradesh",79,"KANKIPADU",1978,6,87.545
"Andhra_Pradesh",79,"KANKIPADU",1983,7,87.55
"Andhra_Pradesh",79,"KANKIPADU",1985,8,69.28
"Andhra_Pradesh",79,"KANKIPADU",1989,9,4.96
"Andhra_Pradesh",79,"KANKIPADU",1994,10,6.795
"Andhra_Pradesh",79,"KANKIPADU",1999,11,6.27
"Andhra_Pradesh",79,"KANKIPADU",2004,12,11.43
"Andhra_Pradesh",79,"VIJAYWADA WEST",2019,15,55.39
"Andhra_Pradesh",80,"MYLAVARAM",1972,5,30.005
"Andhra_Pradesh",80,"MYLAVARAM",1978,6,60.625
"Andhra_Pradesh",80,"MYLAVARAM",1983,7,60.62
"Andhra_Pradesh",80,"MYLAVARAM",1985,8,55.25
"Andhra_Pradesh",80,"MYLAVARAM",1989,9,6.4
"Andhra_Pradesh",80,"MYLAVARAM",1994,10,7.54
"Andhra_Pradesh",80,"MYLAVARAM",1999,11,9.895
"Andhra_Pradesh",80,"MYLAVARAM",2004,12,13.89
"Andhra_Pradesh",80,"VIJAYAWADA CENTRAL",2019,15,16.08
"Andhra_Pradesh",81,"TIRUVURU",1983,7,73.57
"Andhra_Pradesh",81,"TIRUVURU",1985,8,57.685
"Andhra_Pradesh",81,"TIRUVURU",1989,9,50.115
"Andhra_Pradesh",81,"TIRUVURU",1994,10,5.32
"Andhra_Pradesh",81,"TIRUVURU",1999,11,6.75000000000001
"Andhra_Pradesh",81,"TIRUVURU",2004,12,9.635
"Andhra_Pradesh",81,"VIJAYAWADA EAST",2019,15,17.665
"Andhra_Pradesh",82,"MYLAVARAM",2019,15,10.61
"Andhra_Pradesh",82,"NUZVID",1972,5,0.789999999999999
"Andhra_Pradesh",82,"NUZVID",1978,6,76.52
"Andhra_Pradesh",82,"NUZVID",1983,7,75.865
"Andhra_Pradesh",82,"NUZVID",1985,8,67.8
"Andhra_Pradesh",82,"NUZVID",1989,9,3.515
"Andhra_Pradesh",82,"NUZVID",1994,10,11.71
"Andhra_Pradesh",82,"NUZVID",1999,11,32.23
"Andhra_Pradesh",82,"NUZVID",2004,12,31.825
"Andhra_Pradesh",83,"GANNAVARAM",1972,5,16.53
"Andhra_Pradesh",83,"GANNAVARAM",1978,6,33.165
"Andhra_Pradesh",83,"GANNAVARAM",1983,7,46.495
"Andhra_Pradesh",83,"GANNAVARAM",1985,8,64.75
"Andhra_Pradesh",83,"GANNAVARAM",1989,9,4.26
"Andhra_Pradesh",83,"GANNAVARAM",1994,10,49.605
"Andhra_Pradesh",83,"GANNAVARAM",1999,11,41.395
"Andhra_Pradesh",83,"GANNAVARAM",2004,12,35.24
"Andhra_Pradesh",84,"JAGGAYYAPETA",2019,15,3.65500000000001
"Andhra_Pradesh",84,"VUYYUR",1972,5,8.6
"Andhra_Pradesh",84,"VUYYUR",1978,6,100
"Andhra_Pradesh",84,"VUYYUR",1983,7,100
"Andhra_Pradesh",84,"VUYYUR",1985,8,61.8
"Andhra_Pradesh",84,"VUYYUR",1989,9,8.045
"Andhra_Pradesh",84,"VUYYUR",1994,10,12.145
"Andhra_Pradesh",84,"VUYYUR",2001,11,4.93
"Andhra_Pradesh",84,"VUYYUR",2004,12,13.445
"Andhra_Pradesh",85,"GUDIVADA",1972,5,25.52
"Andhra_Pradesh",85,"GUDIVADA",1978,6,50.42
"Andhra_Pradesh",85,"GUDIVADA",1983,7,91.11
"Andhra_Pradesh",85,"GUDIVADA",1985,8,65.27
"Andhra_Pradesh",85,"GUDIVADA",1989,9,13.24
"Andhra_Pradesh",85,"GUDIVADA",1994,10,12.78
"Andhra_Pradesh",85,"GUDIVADA",2004,12,8.135
"Andhra_Pradesh",85,"PEDAKURAPADU",2019,15,9.89
"Andhra_Pradesh",86,"MUDINEPALLI",1972,5,18.1
"Andhra_Pradesh",86,"MUDINEPALLI",1978,6,51.29
"Andhra_Pradesh",86,"MUDINEPALLI",1983,7,51.29
"Andhra_Pradesh",86,"MUDINEPALLI",1985,8,55.78
"Andhra_Pradesh",86,"MUDINEPALLI",1989,9,7.69
"Andhra_Pradesh",86,"MUDINEPALLI",1994,10,5.94
"Andhra_Pradesh",86,"MUDINEPALLI",1999,11,7.45
"Andhra_Pradesh",86,"MUDINEPALLI",2004,12,7.88
"Andhra_Pradesh",87,"KAIKALUR",1972,5,33.425
"Andhra_Pradesh",87,"KAIKALUR",1978,6,75.655
"Andhra_Pradesh",87,"KAIKALUR",1983,7,58.495
"Andhra_Pradesh",87,"KAIKALUR",1985,8,49.415
"Andhra_Pradesh",87,"KAIKALUR",1989,9,2.76
"Andhra_Pradesh",87,"KAIKALUR",1994,10,5.4
"Andhra_Pradesh",87,"KAIKALUR",1999,11,32.845
"Andhra_Pradesh",87,"KAIKALUR",2004,12,35.215
"Andhra_Pradesh",87,"MANGALAGIRI",2019,15,7.08
"Andhra_Pradesh",88,"MALLESWARAM",1983,7,70.3
"Andhra_Pradesh",88,"MALLESWARAM",1985,8,61.015
"Andhra_Pradesh",88,"MALLESWARAM",1989,9,4.145
"Andhra_Pradesh",88,"MALLESWARAM",1994,10,9.28
"Andhra_Pradesh",88,"MALLESWARAM",1999,11,7.56
"Andhra_Pradesh",88,"MALLESWARAM",2004,12,12.79
"Andhra_Pradesh",88,"PONNUR",2019,15,7.295
"Andhra_Pradesh",89,"BANDAR",1972,5,6.63
"Andhra_Pradesh",89,"BANDAR",1978,6,79.325
"Andhra_Pradesh",89,"BANDAR",1984,7,79.325
"Andhra_Pradesh",89,"BANDAR",1985,8,8.33
"Andhra_Pradesh",89,"BANDAR",1989,9,10.96
"Andhra_Pradesh",89,"BANDAR",1994,10,17.54
"Andhra_Pradesh",89,"BANDAR",1999,11,11.07
"Andhra_Pradesh",89,"BANDAR",2004,12,23.14
"Andhra_Pradesh",90,"NIDUMOLU",1972,5,6.975
"Andhra_Pradesh",90,"NIDUMOLU",1978,6,40.715
"Andhra_Pradesh",90,"NIDUMOLU",1983,7,53.765
"Andhra_Pradesh",90,"NIDUMOLU",1985,8,36.865
"Andhra_Pradesh",90,"NIDUMOLU",1989,9,36.225
"Andhra_Pradesh",90,"NIDUMOLU",1994,10,11.87
"Andhra_Pradesh",90,"NIDUMOLU",1999,11,57.99
"Andhra_Pradesh",90,"NIDUMOLU",2004,12,37.605
"Andhra_Pradesh",90,"REPALLE",2019,15,8.76
"Andhra_Pradesh",91,"AVANIGADDA",1972,5,29.675
"Andhra_Pradesh",91,"AVANIGADDA",1978,6,28.06
"Andhra_Pradesh",91,"AVANIGADDA",1983,7,58.9
"Andhra_Pradesh",91,"AVANIGADDA",1985,8,50.075
"Andhra_Pradesh",91,"AVANIGADDA",1989,9,8.745
"Andhra_Pradesh",91,"AVANIGADDA",1994,10,5.28
"Andhra_Pradesh",91,"AVANIGADDA",1999,11,7.09
"Andhra_Pradesh",91,"AVANIGADDA",2004,12,16.235
"Andhra_Pradesh",91,"TENALI",2019,15,22.215
"Andhra_Pradesh",92,"BAPATLA",2019,15,5.975
"Andhra_Pradesh",92,"KUCHINAPUDI",1972,5,3.43
"Andhra_Pradesh",92,"KUCHINAPUDI",1978,6,84
"Andhra_Pradesh",92,"KUCHINAPUDI",1983,7,83.995
"Andhra_Pradesh",92,"KUCHINAPUDI",1985,8,54.805
"Andhra_Pradesh",92,"KUCHINAPUDI",1989,9,13.78
"Andhra_Pradesh",92,"KUCHINAPUDI",1994,10,4.54
"Andhra_Pradesh",92,"KUCHINAPUDI",1999,11,10.18
"Andhra_Pradesh",92,"KUCHINAPUDI",2004,12,2.74
"Andhra_Pradesh",93,"REPALLE",1972,5,43.545
"Andhra_Pradesh",93,"REPALLE",1978,6,74.735
"Andhra_Pradesh",93,"REPALLE",1983,7,65.095
"Andhra_Pradesh",93,"REPALLE",1985,8,54.015
"Andhra_Pradesh",93,"REPALLE",1989,9,19.635
"Andhra_Pradesh",93,"REPALLE",1994,10,22.295
"Andhra_Pradesh",93,"REPALLE",1999,11,10.675
"Andhra_Pradesh",93,"REPALLE",2004,12,28.145
"Andhra_Pradesh",94,"GUNTUR WEST",2019,15,21.035
"Andhra_Pradesh",94,"VEMUR",1972,5,11.54
"Andhra_Pradesh",94,"VEMUR",1978,6,86.61
"Andhra_Pradesh",94,"VEMUR",1983,7,85.215
"Andhra_Pradesh",94,"VEMUR",1985,8,67.3
"Andhra_Pradesh",94,"VEMUR",1994,10,9.99
"Andhra_Pradesh",94,"VEMUR",1999,11,11.32
"Andhra_Pradesh",94,"VEMUR",2004,12,16.15
"Andhra_Pradesh",95,"DUGGIRALA",1972,5,59.805
"Andhra_Pradesh",95,"DUGGIRALA",1978,6,85.85
"Andhra_Pradesh",95,"DUGGIRALA",1983,7,73.905
"Andhra_Pradesh",95,"DUGGIRALA",1985,8,78.69
"Andhra_Pradesh",95,"DUGGIRALA",1989,9,2.03499999999999
"Andhra_Pradesh",95,"DUGGIRALA",1994,10,12.875
"Andhra_Pradesh",95,"DUGGIRALA",1999,11,12.87
"Andhra_Pradesh",95,"DUGGIRALA",2004,12,7.155
"Andhra_Pradesh",95,"GUNTUR EAST",2019,15,15.39
"Andhra_Pradesh",96,"CHILAKALURIPET",2019,15,7.59
"Andhra_Pradesh",96,"TENALI",1972,5,31.12
"Andhra_Pradesh",96,"TENALI",1978,6,99.505
"Andhra_Pradesh",96,"TENALI",1983,7,99.495
"Andhra_Pradesh",96,"TENALI",1985,8,68.465
"Andhra_Pradesh",96,"TENALI",1989,9,12.43
"Andhra_Pradesh",96,"TENALI",1994,10,27.225
"Andhra_Pradesh",96,"TENALI",1999,11,21.165
"Andhra_Pradesh",96,"TENALI",2004,12,9.915
"Andhra_Pradesh",97,"NARASARAOPET",2019,15,44.68
"Andhra_Pradesh",97,"PONNUR",1972,5,54.095
"Andhra_Pradesh",97,"PONNUR",1978,6,74.98
"Andhra_Pradesh",97,"PONNUR",1983,7,74.985
"Andhra_Pradesh",97,"PONNUR",1985,8,63.25
"Andhra_Pradesh",97,"PONNUR",1989,9,5.94
"Andhra_Pradesh",97,"PONNUR",1994,10,20.41
"Andhra_Pradesh",97,"PONNUR",1999,11,10.945
"Andhra_Pradesh",97,"PONNUR",2004,12,4.375
"Andhra_Pradesh",98,"BAPATLA",1978,6,93.685
"Andhra_Pradesh",98,"BAPATLA",1983,7,93.685
"Andhra_Pradesh",98,"BAPATLA",1985,8,42.92
"Andhra_Pradesh",98,"BAPATLA",1989,9,42.79
"Andhra_Pradesh",98,"BAPATLA",1994,10,39.195
"Andhra_Pradesh",98,"BAPATLA",1999,11,34.42
"Andhra_Pradesh",98,"BAPATLA",2004,12,24.155
"Andhra_Pradesh",98,"SATTENAPALLI",2019,15,9.64
"Andhra_Pradesh",99,"PRATHIPAD",1983,7,56.68
"Andhra_Pradesh",99,"PRATHIPAD",1985,8,56.38
"Andhra_Pradesh",99,"PRATHIPAD",1994,10,2.46
"Andhra_Pradesh",99,"PRATHIPAD",1999,11,2.82
"Andhra_Pradesh",99,"PRATHIPAD",2004,12,9.595
"Andhra_Pradesh",99,"VINUKONDA",2019,15,15.16
"Andhra_Pradesh",100,"GUNTUR-I",1983,7,87.88
"Andhra_Pradesh",100,"GUNTUR-I",1985,8,74.87
"Andhra_Pradesh",100,"GUNTUR-I",1989,9,8.3
"Andhra_Pradesh",100,"GUNTUR-I",1994,10,34.79
"Andhra_Pradesh",100,"GUNTUR-I",1999,11,28.34
"Andhra_Pradesh",100,"GUNTUR-I",2004,12,23.14
"Andhra_Pradesh",100,"GURAZALA",2019,15,13.82
"Andhra_Pradesh",101,"GUNTUR-II",1983,7,75.595
"Andhra_Pradesh",101,"GUNTUR-II",1985,8,78.57
